sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,label
M,0.593375,0.195875,0.10169999999999998,2.8113824999999997,1.1831649999999998,0.5222074999999999,0.9096674999999999,12.96
I,0.6296250000000001,0.109625,0.9830999999999999,2.5290324999999996,0.17200500000000002,0.11545250000000001,0.12693749999999998,18.16
F,0.20187500000000003,0.14987499999999998,0.056499999999999995,0.6090525,0.15713500000000002,0.3925175,0.9698774999999998,16.080000000000002
M,0.7456250000000001,0.190125,0.8249,2.6419724999999996,0.692455,0.4043075,0.6487574999999999,9.84
I,0.23812500000000003,0.6098750000000001,0.0339,0.1572925,1.198035,0.0329225,0.09683249999999999,8.8
I,0.100375,0.184375,0.8700999999999999,0.9478725,1.3913449999999998,0.2274575,0.9598424999999998,2.56
I,0.694875,0.368375,0.1243,1.1737525,1.079075,0.17440250000000002,0.42798749999999997,12.96
F,0.542625,0.190125,0.9153,0.0161175,0.7965450000000001,0.30998749999999997,0.2975325,4.640000000000001
M,0.7021250000000001,0.351125,0.1921,0.2137625,0.4396650000000001,0.3807275,0.7089674999999999,22.32
F,0.12212500000000001,0.299375,0.7344999999999999,2.1902124999999995,0.484275,0.1567175,0.9297374999999999,4.640000000000001
I,0.20187500000000003,0.374125,0.5537,1.6255125,1.0642049999999998,0.1213475,0.25739249999999997,11.920000000000002
I,0.5643750000000001,0.270625,0.9604999999999999,1.3713975,0.9452450000000001,0.3453575,0.40791749999999993,4.640000000000001
M,0.4846250000000001,0.506375,0.8926999999999999,1.2019875,1.0493350000000001,0.0506075,0.5183024999999999,18.16
F,0.37587500000000007,0.6098750000000001,0.3051,0.6937575,0.662715,0.0329225,0.24735749999999995,22.32
I,0.687625,0.063625,0.5310999999999999,1.2584575,0.186875,0.4514675,0.45809249999999996,7.760000000000001
F,0.26712500000000006,0.345375,0.0791,1.5972775,0.5734950000000001,0.2097725,0.6788624999999999,24.400000000000002
M,0.216375,0.161375,0.0339,2.6419724999999996,0.915505,0.3630425,0.2674275,21.28
I,0.7818750000000001,0.23612499999999997,0.2825,1.0608125,0.36531500000000006,0.3571475,0.48819749999999995,20.240000000000002
M,0.7166250000000001,0.345375,0.9153,2.6984424999999996,0.7816750000000001,0.4396775,0.19718249999999998,12.96
M,0.49187500000000006,0.310875,0.056499999999999995,2.7549124999999997,0.05304500000000001,0.3984125,0.8594924999999999,19.2
I,0.14387500000000003,0.299375,0.1921,0.24199749999999998,0.9898550000000002,0.4632575,0.8996324999999998,10.879999999999999
M,0.151125,0.506375,0.6893,0.10082250000000001,0.29096500000000003,0.5398925,0.5584424999999998,9.84
M,0.151125,0.27637500000000004,0.14689999999999998,0.6372875,0.7816750000000001,0.28640750000000004,0.4982324999999999,12.96
M,0.535375,0.218875,0.7797,2.7266775,0.40992500000000004,0.1567175,0.7892474999999999,10.879999999999999
M,0.31062500000000004,0.5811250000000001,0.3277,1.5972775,0.6181050000000001,0.2156675,0.6888974999999998,2.56
M,0.100375,0.43737499999999996,0.7570999999999999,2.1902124999999995,0.320705,0.4278875,0.07676249999999998,16.080000000000002
M,0.23087500000000002,0.368375,0.10169999999999998,1.2302225,0.484275,0.2510375,0.10686749999999999,4.640000000000001
M,0.14387500000000003,0.448875,0.2147,0.9196375,0.380185,0.48683750000000003,0.8193524999999998,21.28
I,0.27437500000000004,0.121125,0.8474999999999999,1.5972775,0.09765500000000002,0.1626125,0.5684774999999999,15.04
I,0.4628750000000001,0.057874999999999996,0.8249,0.9478725,1.287255,0.0447125,0.7491074999999998,8.8
F,0.542625,0.546625,0.8474999999999999,0.4396425,1.168295,0.1390325,0.1369725,25.44
I,0.5208750000000001,0.075125,0.16949999999999998,1.6537475,0.6329750000000001,0.5634724999999999,0.47816249999999993,17.12
I,0.5281250000000001,0.586875,1.0960999999999999,1.2019875,0.960115,0.5281024999999999,0.9297374999999999,22.32
M,0.796375,0.5523750000000001,0.3729,0.5243475,0.6775850000000001,0.2392475,0.4681274999999999,1.52
I,0.281625,0.5293749999999999,0.6667,1.0325775,0.008435000000000002,0.4337825,0.4681274999999999,16.080000000000002
M,0.4266250000000001,0.500625,0.4407,0.7219925,1.034465,0.3512525,0.21725249999999996,10.879999999999999
M,0.6803750000000001,0.385625,0.0791,0.10082250000000001,0.11252500000000001,0.28640750000000004,0.34770749999999995,17.12
F,0.731125,0.431625,0.39549999999999996,2.2466824999999995,0.558625,0.5163125,0.9498074999999998,17.12
I,0.38312500000000005,0.5983750000000001,0.4407,1.0325775,0.8857650000000001,0.1095575,0.8394224999999998,9.84
F,0.7456250000000001,0.356875,0.3277,2.1902124999999995,0.008435000000000002,0.0093425,0.42798749999999997,18.16
F,0.5208750000000001,0.374125,0.7797,1.0325775,0.9452450000000001,0.1508225,0.6387224999999999,15.04
M,0.25262500000000004,0.471875,0.3729,1.2866925,1.287255,0.015237500000000001,0.6186524999999998,25.44
M,0.43387500000000007,0.483375,0.8700999999999999,0.6090525,0.21661500000000003,0.1095575,0.9698774999999998,23.36
I,0.6296250000000001,0.425875,0.8249,2.1902124999999995,0.380185,0.3866225,0.9698774999999998,12.96
I,0.296125,0.218875,0.1921,2.1902124999999995,1.079075,0.1567175,0.2674275,14.0
F,0.151125,0.402875,0.7570999999999999,2.4725624999999996,1.4210850000000002,0.48683750000000003,0.5484074999999999,25.44
I,0.4483750000000001,0.092375,0.7119,1.0890475,0.15713500000000002,0.13313750000000002,0.31760249999999995,2.56
I,0.7456250000000001,0.218875,1.0057,1.8513925,1.034465,0.18619249999999998,0.7992824999999999,1.52
F,0.7673750000000001,0.32237499999999997,0.8249,2.2466824999999995,0.7370650000000001,0.07418749999999999,0.8895974999999998,14.0
M,0.5571250000000001,0.161375,0.0113,1.9078625,1.242645,0.2097725,0.8695274999999998,26.48
M,0.796375,0.425875,0.5310999999999999,1.9643325,1.0493350000000001,0.08597750000000001,0.7892474999999999,16.080000000000002
F,0.7093750000000001,0.351125,0.6440999999999999,2.2466824999999995,0.707325,0.5575775,0.19718249999999998,11.920000000000002
I,0.281625,0.33387500000000003,0.2147,1.2302225,0.7221950000000001,0.3040925,0.8594924999999999,16.080000000000002
M,0.25262500000000004,0.483375,0.0113,2.1902124999999995,0.21661500000000003,0.1095575,0.32763749999999997,12.96
I,0.7818750000000001,0.489125,1.0282999999999998,1.4561025,1.4359549999999999,0.19208750000000002,0.6888974999999998,3.6
F,0.5643750000000001,0.14987499999999998,0.1243,0.3267025,1.2129050000000001,0.3925175,0.0466575,15.04
F,0.39762500000000006,0.540875,0.8700999999999999,0.1855275,0.40992500000000004,0.5693674999999999,0.2373225,12.96
I,0.5643750000000001,0.483375,0.056499999999999995,2.6419724999999996,0.201745,0.1095575,0.6487574999999999,17.12
F,0.622375,0.201625,0.9153,1.3996325,1.1831649999999998,0.2687225,0.6286874999999998,17.12
I,0.085875,0.259125,0.5310999999999999,0.9478725,0.320705,0.1802975,0.7491074999999998,18.16
I,0.38312500000000005,0.316625,0.46329999999999993,0.49611249999999996,0.5734950000000001,0.17440250000000002,0.05669249999999999,8.8
I,0.41937500000000005,0.230375,0.1243,1.1455175,0.647845,0.24514249999999999,0.9799124999999999,6.720000000000001
I,0.760125,0.621375,0.46329999999999993,0.2984675,0.543755,0.3453575,0.4982324999999999,20.240000000000002
F,0.7746250000000001,0.33962499999999995,0.35029999999999994,0.2984675,0.603235,0.1272425,0.10686749999999999,22.32
M,0.4773750000000001,0.14987499999999998,0.46329999999999993,2.7831475,1.4359549999999999,0.3925175,0.4681274999999999,5.68
I,0.34687500000000004,0.39712499999999995,0.8249,1.1172825,0.707325,0.3571475,0.14700749999999999,3.6
I,0.5643750000000001,0.24762499999999998,0.3051,0.1855275,1.123685,0.44557250000000004,0.9197024999999999,3.6
M,0.27437500000000004,0.5351250000000001,0.39549999999999996,2.5007975,1.1831649999999998,0.5457875,0.22728749999999998,20.240000000000002
M,0.665875,0.5178750000000001,0.0113,2.4725624999999996,1.4656950000000002,0.10366249999999999,0.8795624999999998,24.400000000000002
I,0.216375,0.11537499999999999,0.7570999999999999,1.5125725,0.320705,0.1272425,0.8895974999999998,24.400000000000002
I,0.114875,0.408625,0.41809999999999997,0.9196375,1.2277749999999998,0.5516825,0.6587924999999999,7.760000000000001
I,0.317875,0.32237499999999997,0.6893,1.4561025,1.450825,0.4396775,0.42798749999999997,6.720000000000001
I,0.7746250000000001,0.33962499999999995,0.1243,1.9360975,1.3913449999999998,0.1272425,0.18714749999999997,1.52
M,0.6803750000000001,0.385625,0.0791,0.10082250000000001,0.11252500000000001,0.28640750000000004,0.34770749999999995,17.12
I,0.3686250000000001,0.448875,0.3051,0.2137625,0.454535,0.1567175,0.9498074999999998,22.32
F,0.38312500000000005,0.057874999999999996,0.056499999999999995,0.0443525,1.0939450000000002,0.24514249999999999,0.016552499999999998,8.8
I,0.658625,0.460375,0.1921,2.6702075,0.127395,0.2981975,0.21725249999999996,3.6
I,0.687625,0.20737499999999998,0.5310999999999999,0.5808175,0.276095,0.24514249999999999,0.6688274999999999,16.080000000000002
M,0.687625,0.063625,0.39549999999999996,0.1290575,1.079075,0.4514675,0.9899474999999999,3.6
M,0.513625,0.385625,0.9153,0.5525825,0.26122500000000004,0.3158825,0.44805749999999994,9.84
M,0.22362500000000002,0.5293749999999999,1.0282999999999998,2.1337424999999994,1.0195949999999998,0.4337825,0.48819749999999995,1.52
M,0.4483750000000001,0.103875,0.0113,1.1455175,0.39505500000000005,0.0034475,0.38784749999999996,2.56
F,0.31062500000000004,0.500625,0.14689999999999998,1.8796275,0.008435000000000002,0.2981975,0.8695274999999998,6.720000000000001
I,0.5643750000000001,0.5121249999999999,0.8474999999999999,1.2584575,0.960115,0.5281024999999999,0.21725249999999996,3.6
F,0.535375,0.540875,0.16949999999999998,0.2702325,1.0939450000000002,0.1685075,0.15704249999999997,12.96
I,0.093125,0.224625,1.0509,1.8513925,0.11252500000000001,0.5516825,0.7992824999999999,17.12
M,0.41937500000000005,0.213125,1.0282999999999998,1.8796275,1.3764750000000001,0.5398925,0.8695274999999998,17.12
F,0.12937500000000002,0.592625,0.4407,0.6655225,0.543755,0.0800825,0.1369725,6.720000000000001
F,0.390375,0.414375,0.9153,0.4396425,1.1831649999999998,0.5457875,0.8494574999999999,7.760000000000001
F,0.20187500000000003,0.5523750000000001,0.6667,1.9078625,0.11252500000000001,0.2392475,0.8996324999999998,11.920000000000002
M,0.390375,0.5121249999999999,0.9379,0.6937575,1.346735,0.3925175,0.42798749999999997,20.240000000000002
M,0.39762500000000006,0.5178750000000001,0.5310999999999999,1.8231575,1.0939450000000002,0.0682925,0.38784749999999996,25.44
F,0.38312500000000005,0.299375,0.6214999999999999,0.3549375,0.7965450000000001,0.4632575,0.17711249999999998,3.6
M,0.4773750000000001,0.075125,0.8249,0.6090525,1.480565,0.4219925,0.2975325,18.16
F,0.114875,0.5293749999999999,0.5310999999999999,2.6137375,0.39505500000000005,0.4514675,0.5183024999999999,26.48
F,0.209125,0.11537499999999999,0.14689999999999998,0.6372875,0.023305000000000003,0.4160975,0.4982324999999999,5.68
I,0.7021250000000001,0.172875,0.41809999999999997,1.5972775,1.316995,0.1390325,0.6788624999999999,6.720000000000001
F,0.30337500000000006,0.080875,0.3277,2.8113824999999997,1.0493350000000001,0.2628275,0.7290374999999999,7.760000000000001
M,0.571625,0.080875,0.6893,2.2749175,1.406215,0.4691525,0.10686749999999999,5.68
F,0.687625,0.270625,0.4407,0.0725875,0.6181050000000001,0.1979825,0.27746249999999995,17.12
F,0.216375,0.42012499999999997,0.6667,1.2584575,0.09765500000000002,0.09776750000000001,0.32763749999999997,19.2
F,0.658625,0.5811250000000001,0.23729999999999998,1.0890475,0.9303750000000001,0.2156675,0.31760249999999995,4.640000000000001
F,0.5498750000000001,0.218875,0.6214999999999999,1.5690425,0.692455,0.2923025,0.6989324999999998,9.84
F,0.5571250000000001,0.144125,0.39549999999999996,0.5243475,0.528885,0.4927325,0.4982324999999999,20.240000000000002
I,0.37587500000000007,0.270625,0.10169999999999998,1.3431625,1.480565,0.1979825,0.5383724999999999,22.32
I,0.107625,0.506375,0.9153,2.3313875,0.142265,0.5634724999999999,0.7892474999999999,5.68
F,0.7818750000000001,0.23612499999999997,0.5763,1.2866925,0.39505500000000005,0.5339974999999999,0.5985824999999999,8.8
I,0.209125,0.443125,0.6214999999999999,2.4160924999999995,0.9452450000000001,0.5339974999999999,0.6387224999999999,11.920000000000002
F,0.39762500000000006,0.431625,0.6440999999999999,1.2866925,0.9898550000000002,0.1567175,0.7792124999999999,23.36
F,0.41937500000000005,0.5523750000000001,0.9830999999999999,0.6655225,0.9006350000000001,0.2392475,0.21725249999999996,17.12
F,0.22362500000000002,0.5351250000000001,0.7797,1.1172825,0.11252500000000001,0.3040925,0.25739249999999997,17.12
M,0.18012500000000004,0.080875,1.1187,0.0443525,0.9006350000000001,0.5457875,0.8193524999999998,11.920000000000002
M,0.651375,0.575375,0.8926999999999999,1.4561025,0.9898550000000002,0.1979825,0.6888974999999998,5.68
F,0.7746250000000001,0.443125,0.7119,2.6984424999999996,1.153425,0.2215625,0.1369725,22.32
F,0.26712500000000006,0.270625,0.8700999999999999,0.8631675,0.9749850000000001,0.0034475,0.6989324999999998,15.04
I,0.738375,0.063625,0.0791,1.7949225,0.36531500000000006,0.4514675,0.5785124999999999,5.68
F,0.259875,0.33962499999999995,0.10169999999999998,1.7102175,1.480565,0.4986275,0.8996324999999998,12.96
M,0.4846250000000001,0.506375,0.8926999999999999,1.2019875,1.0493350000000001,0.0506075,0.5183024999999999,18.16
I,0.6006250000000001,0.425875,0.8474999999999999,0.6090525,1.2723849999999999,0.2097725,0.6688274999999999,9.84
F,0.36137500000000006,0.218875,0.056499999999999995,1.2584575,1.302125,0.2923025,0.8293874999999998,12.96
F,0.622375,0.443125,0.9153,1.2019875,0.276095,0.3866225,0.2674275,1.52
M,0.7166250000000001,0.167125,0.14689999999999998,2.3878575,1.2575150000000002,0.3512525,0.31760249999999995,15.04
I,0.4411250000000001,0.161375,0.3051,0.8914025,1.4359549999999999,0.4573625,0.006517499999999999,7.760000000000001
I,0.151125,0.374125,0.9830999999999999,0.8349325,0.9452450000000001,0.2510375,0.8293874999999998,8.8
I,0.209125,0.5523750000000001,1.0960999999999999,0.9196375,1.0493350000000001,0.4809425,0.27746249999999995,1.52
F,0.542625,0.448875,0.0791,1.4278675,0.662715,0.2628275,0.5584424999999998,3.6
M,0.36137500000000006,0.28212499999999996,0.0791,0.7784625,0.811415,0.4750475,0.6587924999999999,7.760000000000001
M,0.4121250000000001,0.161375,0.5763,0.7784625,0.603235,0.08597750000000001,0.6587924999999999,9.84
I,0.38312500000000005,0.425875,0.5537,1.4561025,0.23148500000000002,0.2746175,0.6888974999999998,12.96
M,0.6006250000000001,0.20737499999999998,0.9604999999999999,1.8231575,0.46940500000000007,0.1213475,0.45809249999999996,2.56
M,0.4628750000000001,0.24762499999999998,0.41809999999999997,2.0772724999999994,0.7370650000000001,0.1979825,0.09683249999999999,23.36
F,0.296125,0.33387500000000003,1.0960999999999999,2.1055075,0.42479500000000003,0.4219925,0.12693749999999998,1.52
M,0.6803750000000001,0.489125,0.6893,0.5243475,0.6775850000000001,0.0093425,0.19718249999999998,7.760000000000001
I,0.7456250000000001,0.460375,0.9153,1.1172825,0.7221950000000001,0.23335250000000002,0.14700749999999999,19.2
F,0.114875,0.5293749999999999,0.41809999999999997,2.5007975,1.287255,0.4337825,0.22728749999999998,21.28
I,0.4483750000000001,0.132625,0.10169999999999998,1.1455175,0.5734950000000001,0.2687225,0.5283374999999999,12.96
F,0.4266250000000001,0.5811250000000001,1.0057,1.3713975,0.751935,0.4691525,0.7792124999999999,20.240000000000002
M,0.4773750000000001,0.402875,0.6214999999999999,0.8914025,1.316995,0.5870525,0.006517499999999999,6.720000000000001
I,0.209125,0.5523750000000001,0.4407,2.7266775,1.0493350000000001,0.4809425,0.7591424999999998,20.240000000000002
I,0.37587500000000007,0.345375,0.5310999999999999,2.1902124999999995,0.558625,0.5457875,0.6989324999999998,22.32
I,0.760125,0.253375,0.8700999999999999,2.1902124999999995,1.3764750000000001,0.5870525,0.6989324999999998,22.32
M,0.23812500000000003,0.558125,0.9830999999999999,1.5690425,0.6329750000000001,0.5163125,0.0466575,14.0
F,0.26712500000000006,0.092375,0.1243,0.1855275,1.198035,0.3335675,0.4380225,14.0
I,0.34687500000000004,0.310875,0.35029999999999994,0.1572925,1.0939450000000002,0.3984125,0.7390724999999998,24.400000000000002
F,0.281625,0.253375,0.5989,0.7219925,0.8262850000000002,0.2097725,0.07676249999999998,16.080000000000002
I,0.738375,0.218875,0.5085,1.5408074999999999,0.856025,0.2923025,0.1369725,2.56
M,0.738375,0.184375,0.41809999999999997,1.5125725,0.4396650000000001,0.1449275,0.5785124999999999,21.28
I,0.45562500000000006,0.356875,0.3277,2.2749175,0.4396650000000001,0.5811575,0.8895974999999998,11.920000000000002
I,0.136625,0.506375,0.35029999999999994,0.49611249999999996,0.23148500000000002,0.5398925,0.11690249999999999,25.44
M,0.7673750000000001,0.37987499999999996,1.0509,1.7949225,0.42479500000000003,0.0506075,0.8996324999999998,15.04
I,0.281625,0.5293749999999999,0.6667,1.0325775,0.008435000000000002,0.4337825,0.4681274999999999,16.080000000000002
I,0.4628750000000001,0.42012499999999997,0.8474999999999999,0.7784625,1.1831649999999998,0.1685075,0.6587924999999999,11.920000000000002
I,0.731125,0.506375,0.5310999999999999,2.2749175,1.361605,0.4691525,0.8895974999999998,4.640000000000001
I,0.16562500000000002,0.374125,0.10169999999999998,0.6372875,0.915505,0.1508225,0.12693749999999998,20.240000000000002
M,0.4773750000000001,0.075125,0.8249,0.6090525,1.480565,0.4219925,0.2975325,18.16
F,0.7021250000000001,0.172875,0.9604999999999999,1.9078625,0.662715,0.5339974999999999,0.37781249999999994,4.640000000000001
F,0.5281250000000001,0.218875,0.8926999999999999,1.5972775,0.7965450000000001,0.2923025,0.7089674999999999,15.04
M,0.078625,0.540875,1.0057,1.5972775,1.2277749999999998,0.1685075,0.7089674999999999,23.36
I,0.6731250000000001,0.132625,0.7344999999999999,1.0890475,1.302125,0.2687225,0.7792124999999999,14.0
F,0.20187500000000003,0.443125,1.0960999999999999,2.2749175,0.36531500000000006,0.44557250000000004,0.7691774999999998,12.96
M,0.4628750000000001,0.057874999999999996,0.7797,0.6090525,0.856025,0.2097725,0.6688274999999999,21.28
I,0.187375,0.460375,0.41809999999999997,2.1902124999999995,1.1831649999999998,0.2981975,0.6989324999999998,8.8
F,0.317875,0.489125,0.3277,1.5125725,0.528885,0.0093425,0.8494574999999999,6.720000000000001
I,0.7818750000000001,0.489125,1.0282999999999998,1.4561025,1.4359549999999999,0.19208750000000002,0.6888974999999998,3.6
F,0.513625,0.20737499999999998,0.8474999999999999,1.9078625,1.0939450000000002,0.48683750000000003,0.37781249999999994,6.720000000000001
I,0.281625,0.33387500000000003,0.2147,1.2302225,0.7221950000000001,0.3040925,0.8594924999999999,16.080000000000002
M,0.4266250000000001,0.5811250000000001,0.7344999999999999,0.1290575,0.8411550000000001,0.0682925,0.9899474999999999,9.84
F,0.136625,0.218875,0.5989,1.4843375,1.4359549999999999,0.24514249999999999,0.4681274999999999,18.16
F,0.36137500000000006,0.218875,0.056499999999999995,1.2584575,1.302125,0.2923025,0.8293874999999998,12.96
I,0.4483750000000001,0.5811250000000001,0.46329999999999993,1.1455175,0.960115,0.2156675,0.42798749999999997,22.32
M,0.12937500000000002,0.144125,0.6893,1.4278675,0.9303750000000001,0.5516825,0.7992824999999999,21.28
M,0.651375,0.471875,0.2147,0.6937575,1.480565,0.038817500000000005,0.1369725,8.8
M,0.19462500000000002,0.345375,0.4407,2.1337424999999994,0.36531500000000006,0.3925175,0.8695274999999998,8.8
M,0.6296250000000001,0.230375,0.16949999999999998,0.9196375,0.751935,0.4691525,0.7792124999999999,1.52
I,0.33962500000000007,0.368375,1.0057,2.3878575,0.8708950000000001,0.2805125,0.8594924999999999,5.68
F,0.41937500000000005,0.5523750000000001,0.9830999999999999,0.6655225,0.9006350000000001,0.2392475,0.21725249999999996,17.12
F,0.14387500000000003,0.14987499999999998,0.10169999999999998,2.5855024999999996,0.05304500000000001,0.07418749999999999,0.45809249999999996,4.640000000000001
F,0.6731250000000001,0.103875,0.9830999999999999,0.7784625,0.380185,0.2746175,0.38784749999999996,12.96
I,0.093125,0.5523750000000001,0.7119,1.0325775,0.42479500000000003,0.2392475,0.4681274999999999,10.879999999999999
M,0.7818750000000001,0.500625,0.9153,0.1290575,0.5140150000000001,0.3512525,0.9899474999999999,7.760000000000001
I,0.16562500000000002,0.374125,0.10169999999999998,0.6372875,0.915505,0.1508225,0.12693749999999998,20.240000000000002
I,0.41937500000000005,0.5523750000000001,0.23729999999999998,1.2019875,0.21661500000000003,0.2392475,0.9999824999999999,4.640000000000001
M,0.593375,0.402875,0.8700999999999999,0.8349325,1.2575150000000002,0.5870525,0.9397724999999998,21.28
F,0.651375,0.546625,1.0735000000000001,1.7384525,1.3913449999999998,0.1390325,0.18714749999999997,11.920000000000002
I,0.7673750000000001,0.489125,0.9830999999999999,0.0443525,0.692455,0.0093425,0.016552499999999998,12.96
M,0.7818750000000001,0.23612499999999997,0.5763,2.7266775,0.26122500000000004,0.4573625,0.7591424999999998,19.2
M,0.6731250000000001,0.305125,1.0960999999999999,1.1737525,0.7221950000000001,0.0682925,0.0667275,5.68
F,0.3323750000000001,0.506375,1.1187,0.5525825,0.692455,0.4691525,0.24735749999999995,8.8
M,0.18012500000000004,0.24762499999999998,0.7797,2.3031524999999995,1.1831649999999998,0.5222074999999999,0.25739249999999997,21.28
I,0.760125,0.253375,0.8700999999999999,2.1902124999999995,1.3764750000000001,0.5870525,0.6989324999999998,22.32
F,0.187375,0.12687500000000002,0.2599,0.2984675,1.0195949999999998,0.3925175,0.8093174999999999,11.920000000000002
M,0.651375,0.471875,0.2147,0.6937575,1.480565,0.038817500000000005,0.1369725,8.8
M,0.24537500000000004,0.351125,0.23729999999999998,2.7831475,0.186875,0.10366249999999999,0.35774249999999996,1.52
M,0.45562500000000006,0.374125,0.8023,1.9078625,0.603235,0.1213475,0.7491074999999998,5.68
M,0.20187500000000003,0.39137500000000003,0.7344999999999999,0.1290575,0.484275,0.5163125,0.1369725,4.640000000000001
I,0.38312500000000005,0.425875,0.5537,1.4561025,0.23148500000000002,0.2746175,0.6888974999999998,12.96
I,0.6296250000000001,0.408625,0.39549999999999996,2.2466824999999995,0.558625,0.5457875,0.4380225,5.68
F,0.796375,0.299375,0.3729,1.7949225,0.42479500000000003,0.2569325,0.28749749999999996,4.640000000000001
I,0.078625,0.402875,0.16949999999999998,1.7384525,1.346735,0.5045225,0.9899474999999999,5.68
I,0.107625,0.621375,0.3729,2.6419724999999996,1.123685,0.5575775,0.47816249999999993,18.16
F,0.27437500000000004,0.5351250000000001,0.7119,1.3431625,0.305835,0.1095575,0.3978825,5.68
M,0.796375,0.425875,0.5310999999999999,1.9643325,1.0493350000000001,0.08597750000000001,0.7892474999999999,16.080000000000002
F,0.30337500000000006,0.24762499999999998,0.41809999999999997,2.3313875,0.603235,0.4573625,0.45809249999999996,10.879999999999999
F,0.354125,0.604125,0.5085,2.5572675,1.004725,0.2038775,0.0466575,8.8
M,0.7818750000000001,0.224625,0.2147,1.2302225,0.24635500000000002,0.4809425,0.10686749999999999,1.52
F,0.36137500000000006,0.218875,0.056499999999999995,1.2584575,1.302125,0.2923025,0.8293874999999998,12.96
M,0.22362500000000002,0.11537499999999999,0.1921,2.5007975,1.0939450000000002,0.08597750000000001,0.7390724999999998,21.28
F,0.6006250000000001,0.374125,0.2825,2.1902124999999995,1.123685,0.17440250000000002,0.6387224999999999,24.400000000000002
F,0.622375,0.443125,0.9153,1.2019875,0.276095,0.3866225,0.2674275,1.52
M,0.7093750000000001,0.5983750000000001,0.6440999999999999,0.4396425,0.5734950000000001,0.1095575,0.8494574999999999,17.12
M,0.6803750000000001,0.466125,0.9604999999999999,1.5125725,0.24635500000000002,0.5693674999999999,0.016552499999999998,23.36
M,0.513625,0.385625,0.9153,0.5525825,0.26122500000000004,0.3158825,0.44805749999999994,9.84
I,0.107625,0.506375,0.9153,2.3313875,0.142265,0.5634724999999999,0.7892474999999999,5.68
F,0.31062500000000004,0.592625,1.1187,1.1737525,0.588365,0.5339974999999999,0.9397724999999998,25.44
F,0.38312500000000005,0.408625,0.9604999999999999,1.2019875,0.082785,0.4514675,0.21725249999999996,8.8
M,0.651375,0.575375,0.6214999999999999,0.2137625,0.7668050000000001,0.4219925,0.7089674999999999,20.240000000000002
F,0.28887500000000005,0.230375,0.3051,0.2984675,0.915505,0.48683750000000003,0.47816249999999993,19.2
I,0.107625,0.621375,0.3729,2.6419724999999996,1.123685,0.5575775,0.47816249999999993,18.16
F,0.7891250000000001,0.24762499999999998,0.6440999999999999,0.10082250000000001,1.2723849999999999,0.11545250000000001,0.5584424999999998,22.32
I,0.5281250000000001,0.218875,0.2599,0.1855275,0.23148500000000002,0.0329225,0.3978825,22.32
M,0.6006250000000001,0.20737499999999998,0.2147,0.7502275,0.5140150000000001,0.5811575,0.21725249999999996,22.32
I,0.7456250000000001,0.460375,0.8023,0.2702325,0.528885,0.3040925,0.7691774999999998,22.32
M,0.665875,0.5178750000000001,0.0113,2.4725624999999996,1.4656950000000002,0.10366249999999999,0.8795624999999998,24.400000000000002
F,0.18012500000000004,0.489125,0.8926999999999999,0.0443525,0.8857650000000001,0.13313750000000002,0.7089674999999999,8.8
F,0.578875,0.49487499999999995,0.46329999999999993,1.9643325,1.198035,0.0918725,0.8795624999999998,22.32
I,0.16562500000000002,0.12687500000000002,0.23729999999999998,1.2019875,0.40992500000000004,0.4750475,0.12693749999999998,6.720000000000001
F,0.796375,0.161375,0.41809999999999997,0.1290575,0.24635500000000002,0.0447125,0.9899474999999999,2.56
F,0.34687500000000004,0.351125,0.8023,2.4725624999999996,1.3764750000000001,0.08597750000000001,0.5484074999999999,23.36
I,0.651375,0.063625,0.5989,2.0208024999999994,0.39505500000000005,0.36893750000000003,0.3978825,24.400000000000002
M,0.30337500000000006,0.43737499999999996,0.6667,0.2702325,0.186875,0.4278875,0.45809249999999996,19.2
M,0.45562500000000006,0.305125,0.2825,0.8914025,1.034465,0.0034475,0.006517499999999999,1.52
M,0.12937500000000002,0.144125,0.6893,1.4278675,0.9303750000000001,0.5516825,0.7992824999999999,21.28
F,0.41937500000000005,0.5523750000000001,0.9830999999999999,0.6655225,0.9006350000000001,0.2392475,0.21725249999999996,17.12
F,0.7166250000000001,0.546625,0.7570999999999999,2.5290324999999996,1.316995,0.1390325,0.41795249999999995,21.28
I,0.7166250000000001,0.310875,0.7797,2.2184475,0.067915,0.4219925,0.19718249999999998,23.36
M,0.6296250000000001,0.37987499999999996,0.16949999999999998,1.7102175,0.751935,0.4691525,0.9698774999999998,1.52
F,0.731125,0.368375,1.0509,0.1290575,0.15713500000000002,0.2510375,0.9899474999999999,14.0
M,0.30337500000000006,0.080875,0.6893,1.7949225,0.8857650000000001,0.2746175,0.3677775,3.6
I,0.4628750000000001,0.42012499999999997,0.8474999999999999,0.7784625,1.1831649999999998,0.1685075,0.6587924999999999,11.920000000000002
I,0.085875,0.195875,0.9379,0.6090525,1.0493350000000001,0.08597750000000001,0.026587499999999997,12.96
M,0.4628750000000001,0.24762499999999998,0.41809999999999997,2.0772724999999994,0.7370650000000001,0.1979825,0.09683249999999999,23.36
F,0.33962500000000007,0.218875,0.8926999999999999,0.7502275,1.123685,0.2923025,0.8795624999999998,2.56
F,0.571625,0.20737499999999998,0.16949999999999998,1.3996325,1.2575150000000002,0.2097725,0.9999824999999999,26.48
